id,munin,vereda,longitud,latitud,tipo_fuente,equi_control,tipo_activ,proceso,nseguim,fecha_otro,fecha_ven,vigente,cont_evaluad,tipo_comb,alt_ptemi,diam_ptem,estudio,tit_minero,observacion,Coordenadas
366,Sogamoso,Ombachita,-72.91580556,5.72026389,Caldera / Horno,NA,Fabricacion De Productos De Ceramica Refractaria; No Refractaria Y De Arcilla,Horno,3,,05/17/2016 12:00:00 AM,Si,Pm-10; So2; Nox; Hcl; Hf,Carbon,21,1,Emisiones,NA,NA,POINT (-72.91580556 5.72026389)
367,Sogamoso,Ombachita,-72.91571944,5.72066389,De Area,NA,Fabricacion De Productos De Ceramica Refractaria; No Refractaria Y De Arcilla,Acopio,3,,05/17/2016 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,NA,POINT (-72.91571944 5.72066389)
368,Sogamoso,Zona Urbana,-72.90878333,5.750425,De Area,NA,Acopio De Carbon,Acopio,3,,05/27/2016 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,Prpyecto Con Termino Vencido Para Renovar Permiso De Emisioes; Por Lo Cual Se Considera Que El Permiso Desde El 27/05/2016; Estara Vencido Y La Actividad Sera Ilegal,POINT (-72.90878333 5.750425)
369,San Jose De Pare,Balsa Y Resguardo,-73.53172222,6.03758333,Caldera / Horno,Otro,Produccion De Etanol,Horno,1,,05/29/2020 12:00:00 AM,Si,Pm-10; Nox;,Bagazo,,,NA,NA,Se Encuentra En Proceso De Dar Cumplimiento A Los Requerimientos Del Acto Administrativo,POINT (-73.53172222 6.03758333)
370,Sotaquira,Bosigas,-73.20446389,5.73746389,Caldera / Horno,NA,Produccion Y Comercializacion De Ladrillos Y Tubos,Horno,3,,11/13/2018 12:00:00 AM,Si,Pm-10; So2; Nox; Hcl; Hf,Carbon,,,Calidad Del Aire,15356,NA,POINT (-73.20446389 5.73746389)
371,Sotaquira,Bosigas,-73.20395556,5.73669444,Caldera / Horno,NA,Produccion Y Comercializacion De Ladrillos Y Tubos,Horno,3,,11/13/2018 12:00:00 AM,Si,Pm-10; So2; Nox; Hcl; Hf,Carbon,,,Calidad Del Aire,15356,NA,POINT (-73.20395556 5.73669444)
372,Sotaquira,Bosigas,-73.20340278,5.73472778,Caldera / Horno,NA,Produccion Y Comercializacion De Ladrillos Y Tubos,Horno,3,,11/13/2018 12:00:00 AM,Si,Pm-10; So2; Nox; Hcl; Hf,Carbon,,,Calidad Del Aire,15356,NA,POINT (-73.20340278 5.73472778)
373,Sotaquira,Bosigas,-73.20333056,5.734675,Caldera / Horno,NA,Produccion Y Comercializacion De Ladrillos Y Tubos,Horno,3,,11/13/2018 12:00:00 AM,Si,Pm-10; So2; Nox; Hcl; Hf,Carbon,,,Calidad Del Aire,15356,NA,POINT (-73.20333056 5.734675)
374,Sotaquira,Bosigas,-73.20401667,5.73729722,Dispersa,NA,Produccion Y Comercializacion De Ladrillos Y Tubos,Molienda,3,,11/13/2018 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,15356,NA,POINT (-73.20401667 5.73729722)
375,Sotaquira,Bosigas,-73.20386667,5.73548611,De Area,NA,Produccion Y Comercializacion De Ladrillos Y Tubos,Acopio,3,,11/13/2018 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,15356,NA,POINT (-73.20386667 5.73548611)
376,Sotaquira,Bosigas,-73.20545278,5.73776111,De Area,NA,Produccion Y Comercializacion De Ladrillos Y Tubos,Acopio,3,,11/13/2018 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,15356,NA,POINT (-73.20545278 5.73776111)
377,Nobsa,Guaquida,-72.94023889,5.75406944,Dispersa,NA,Planta De Trituracion De Roca Caliza Y Molienda De Roca Fosforica,Trituracion,2,,02/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,21847,Utiliza Como Energia La Electricidad,POINT (-72.94023889 5.75406944)
378,Nobsa,Guaquida,-72.94094444,5.75438333,Dispersa,NA,Planta De Trituracion De Roca Caliza Y Molienda De Roca Fosforica,Trituracion,2,,02/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,21847,Utiliza Como Energia La Electricidad,POINT (-72.94094444 5.75438333)
379,Nobsa,Guaquida,-72.94133333,5.75538056,De Area,NA,Planta De Trituracion De Roca Caliza Y Molienda De Roca Fosforica,Acopio,2,,02/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,21847,NA,POINT (-72.94133333 5.75538056)
380,Nobsa,Guaquida,-72.94258333,5.75758056,De Area,NA,Planta De Trituracion De Roca Caliza Y Molienda De Roca Fosforica,Acopio,2,,02/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,21847,NA,POINT (-72.94258333 5.75758056)
381,Topaga,San Juan Nepomuceno,-72.87907667,5.76893917,Caldera / Horno,NA,Produccion Mezcla Asfaltica,Horno,3,08/22/2014 12:00:00 AM,08/22/2019 12:00:00 AM,Si,Pm-10; So2; No2,Acpm,15,0.60000002,Emisiones,NA,NA,POINT (-72.87907667 5.76893917)
382,Topaga,San Juan Nepomuceno,-72.88043722,5.77018972,Dispersa,NA,Produccion Mezcla Asfaltica,Trituracion,3,08/22/2014 12:00:00 AM,08/22/2019 12:00:00 AM,Si,NA,NA,,,Calidad Del Aire,NA,Trituradora Fija,POINT (-72.88043722 5.77018972)
383,Topaga,San Juan Nepomuceno,-72.88020306,5.76995417,Dispersa,NA,Produccion Mezcla Asfaltica,Trituracion,3,08/22/2014 12:00:00 AM,08/22/2019 12:00:00 AM,Si,NA,NA,,,Calidad Del Aire,NA,Trituradora Movil,POINT (-72.88020306 5.76995417)
384,Topaga,San Juan Nepomuceno,-72.87861111,5.76986111,NA,NA,NA,NA,3,08/22/2014 12:00:00 AM,08/22/2019 12:00:00 AM,Si,NA,NA,,,Calidad Del Aire,NA,Concretera,POINT (-72.87861111 5.76986111)
385,Topaga,San Juan Nepomuceno,-72.87927778,5.76994444,NA,NA,NA,NA,3,08/22/2014 12:00:00 AM,08/22/2019 12:00:00 AM,Si,NA,NA,,,Calidad Del Aire,NA,Sistema De Lavado De Finos De La Actividad De Trituracion,POINT (-72.87927778 5.76994444)
386,Topaga,San Juan Nepomuceno,-72.87325,5.76752778,Dispersa,NA,Acopio Y Trituracion,Trituracion,4,,12/31/2015 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad,POINT (-72.87325 5.76752778)
387,Topaga,San Juan Nepomuceno,-72.87354444,5.76648611,De Area,NA,Acopio Y Trituracion,Acopio,4,,12/31/2015 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion Del Permiso De Emisiones En Los Tiempos Establecidos Por La Norma. Corpoboyaca No Se Pronunciado,POINT (-72.87354444 5.76648611)
388,Topaga,San Juan Nepomuceno,-72.87300278,5.76804444,De Area,NA,Acopio Y Trituracion,Acopio,4,,12/31/2015 12:00:00 AM,No,Pm-11,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion Del Permiso De Emisiones En Los Tiempos Establecidos Por La Norma. Corpoboyaca No Se Pronunciado,POINT (-72.87300278 5.76804444)
389,Tibasosa,Patrocinio,-72.962,5.73030556,Caldera / Horno,NA,Pompas Funebres Y Actividad Relacionadas,Horno,1,,04/22/2021 12:00:00 AM,Si,Pm-10; Co; Chd; Benzopireno; Dibenzoantraceno,Gas Natural,,,NA,NA,Proyecto Que No Ha Cumplido Periodo Otorgado Por La Corporacion Para Que Presente Los Estudios De Calidad De Aire Y Emision En Chimenea,POINT (-72.962 5.73030556)
390,Paipa,El Volcan,-73.16980556,5.75416667,Caldera / Horno,NA,Planta De Laminacion,Horno,3,,08/16/2017 12:00:00 AM,Si,Pm-10; So2; Nox,Fuel Oil,,,NA,NA,NA,POINT (-73.16980556 5.75416667)
391,Nobsa,Las Caleras,-72.94646111,5.74984722,Dispersa,NA,Beneficio De Piedra Caliza,Trituracion,1,,02/01/2021 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad Para Las Trituradoras,POINT (-72.94646111 5.74984722)
392,Nobsa,Las Caleras,-72.946475,5.74973056,Dispersa,NA,Beneficio De Piedra Caliza,Trituracion,1,,02/01/2021 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad Para Las Trituradoras,POINT (-72.946475 5.74973056)
393,Samaca,La Chorrera,-73.54647222,5.47316667,Caldera / Horno,NA,Trituracion Y Coquizacion De Carbon,Horno,2,,11/25/2019 12:00:00 AM,Si,Pm-10; So2; Nox; Hct; Dioxinas; Furanos,Carbon,,,Emisiones,NA,NA,POINT (-73.54647222 5.47316667)
394,Samaca,La Chorrera,-73.54602778,5.47277778,Caldera / Horno,NA,Trituracion Y Coquizacion De Carbon,Horno,2,,11/25/2019 12:00:00 AM,Si,Pm-10; So2; Nox; Hct; Dioxinas; Furanos,Carbon,,,Emisiones,NA,NA,POINT (-73.54602778 5.47277778)
395,Samaca,La Chorrera,-73.53983333,5.47316667,Dispersa,NA,Trituracion Y Coquizacion De Carbon,Molienda,2,,11/25/2019 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,NA,POINT (-73.53983333 5.47316667)
396,Paipa,El Volcan,-73.16325,5.76027778,Dispersa,NA,Acopio Y Trituracion,Trituracion,3,,07/12/2017 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad,POINT (-73.16325 5.76027778)
397,Paipa,El Volcan,-73.16341667,5.75952778,De Area,NA,Acopio Y Trituracion,Acopio,3,,07/12/2017 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad,POINT (-73.16341667 5.75952778)
398,Corrales,Reyes Patria,-72.83419444,5.80847222,Dispersa,NA,Acopio Y Trituracion,Trituracion,4,,12/09/2014 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad,POINT (-72.83419444 5.80847222)
399,Corrales,Reyes Patria,-72.83438889,5.80816667,De Area,NA,Acopio Y Trituracion,Acopio,4,,12/09/2014 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Sin El Debido Permiso; Se Encuentra Vencido Desde El Ano 2014,POINT (-72.83438889 5.80816667)
400,Samaca,La Chorrera,-73.52741111,5.47828333,Caldera / Horno,NA,Produccion De Coque,Horno,3,,07/07/2015 12:00:00 AM,No,Pm-10; So2; Nox; Hct; Dioxinas; Furanos,Carbon,,,Emisiones,NA,Permiso Vencido; Con Solicitud De Renovacion; En Espera De Evaluacion Grupo Corpoboyaca,POINT (-73.52741111 5.47828333)
500,Nobsa,Zona Urbana,-72.93341111,5.76396389,Secado,Filtro De Manga,Produccion De Cemento,Horno,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Mp; So2; No2,Acpm,33,1,Emisiones,NA,Secadora De Puzolana,POINT (-72.93341111 5.76396389)
401,Samaca,La Chorrera,-73.52453056,5.47908333,Caldera / Horno,NA,Produccion De Coque,Horno,3,,07/07/2015 12:00:00 AM,No,Pm-10; So2; Nox; Hct; Dioxinas; Furanos,Carbon,,,Emisiones,NA,Permiso Vencido; Con Solicitud De Renovacion; En Espera De Evaluacion Grupo Corpoboyaca,POINT (-73.52453056 5.47908333)
402,Samaca,Loma Redonda,-73.58630556,5.44772222,De Area,NA,Almacenamiento De Coque,Acopio,3,,06/15/2017 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,NA,POINT (-73.58630556 5.44772222)
403,Topaga,San Juan Nepomuceno,-72.87325,5.76752778,Dispersa,NA,Acopio Y Trituracion,Trituracion,4,,12/31/2015 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad,POINT (-72.87325 5.76752778)
404,Topaga,San Juan Nepomuceno,-72.87354444,5.76648611,De Area,NA,Acopio Y Trituracion,Acopio,4,,12/31/2015 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion Del Permiso De Emisiones En Los Tiempos Establecidos Por La Norma. Corpoboyaca No Se Pronunciado,POINT (-72.87354444 5.76648611)
405,Topaga,San Juan Nepomuceno,-72.87300278,5.76804444,De Area,NA,Acopio Y Trituracion,Acopio,4,,12/31/2015 12:00:00 AM,No,Pm-11,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion Del Permiso De Emisiones En Los Tiempos Establecidos Por La Norma. Corpoboyaca No Se Pronunciado,POINT (-72.87300278 5.76804444)
406,Paipa,El Volcan,-73.16352778,5.76147222,De Area,NA,Centro De Acopio,Acopio,4,,11/16/2015 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,En Proceso De Renovacion; Con Solicitud En La Corporacion; En Espera De Que La Corporacion Se Pronuncie,POINT (-73.16352778 5.76147222)
407,Sogamoso,Zona Urbana,-72.89252222,5.75486111,Dispersa,Filtro De Manga,Produccion De Clinker Y Calcinacion De Minerales,Molienda,3,,06/21/2015 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renocacion Del Permiso De Emisiones; En Espera De Pronunciacion De La Corporacion,POINT (-72.89252222 5.75486111)
408,Sogamoso,Zona Urbana,-72.89225,5.75538056,Caldera / Horno,Filtro De Manga,Produccion De Clinker Y Calcinacion De Minerales,Horno,3,,06/21/2015 12:00:00 AM,No,Pm-10; So2; Nox,Carbon,,,Emisiones,NA,Proyecto Con Solicitud De Renocacion Del Permiso De Emisiones; En Espera De Pronunciacion De La Corporacion,POINT (-72.89225 5.75538056)
409,Sogamoso,Zona Urbana,-72.89248056,5.75522222,Caldera / Horno,Filtro De Manga,Produccion De Clinker Y Calcinacion De Minerales,Horno,3,,06/21/2015 12:00:00 AM,No,Pm-10; So2; Nox,Carbon,,,Emisiones,NA,Proyecto Con Solicitud De Renocacion Del Permiso De Emisiones; En Espera De Pronunciacion De La Corporacion,POINT (-72.89248056 5.75522222)
410,Sogamoso,Zona Urbana,-72.89225,5.754925,De Area,NA,Produccion De Clinker Y Calcinacion De Minerales,Acopio,3,,06/21/2015 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renocacion Del Permiso De Emisiones; En Espera De Pronunciacion De La Corporacion,POINT (-72.89225 5.754925)
411,Nobsa,Las Caleras,-72.94646111,5.74984722,Dispersa,NA,Beneficio De Piedra Caliza,Trituracion,1,,02/01/2021 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad Para Las Trituradoras,POINT (-72.94646111 5.74984722)
412,Nobsa,Las Caleras,-72.946475,5.750125,Dispersa,NA,Beneficio De Piedra Caliza,Trituracion,1,,02/01/2021 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,Utiliza Como Energia La Electricidad Para Las Trituradoras,POINT (-72.946475 5.750125)
413,Nobsa,Guaquira,-72.94023889,5.76706944,Dispersa,NA,Planta De Trituracion De Roca Caliza Y Molienda De Roca Fosforica,Trituracion,2,,02/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,21847,Utiliza Como Energia La Electricidad,POINT (-72.94023889 5.76706944)
414,Nobsa,Guaquira,-72.94094444,5.76734722,Dispersa,NA,Planta De Trituracion De Roca Caliza Y Molienda De Roca Fosforica,Trituracion,2,,02/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,21847,Utiliza Como Energia La Electricidad,POINT (-72.94094444 5.76734722)
415,Nobsa,Guaquira,-72.94133333,5.767625,De Area,NA,Planta De Trituracion De Roca Caliza Y Molienda De Roca Fosforica,Acopio,2,,02/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,21847,NA,POINT (-72.94133333 5.767625)
416,Nobsa,Guaquira,-72.94258333,5.76790278,De Area,NA,Planta De Trituracion De Roca Caliza Y Molienda De Roca Fosforica,Acopio,2,,02/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,21847,NA,POINT (-72.94258333 5.76790278)
417,Samaca,La Chorrera,-73.54647222,5.47316667,Caldera / Horno,NA,Trituracion Y Coquizacion De Carbon,Horno,2,,11/25/2019 12:00:00 AM,Si,Pm-10; So2; Nox; Hct; Dioxinas; Furanos,Carbon,,,Emisiones,NA,NA,POINT (-73.54647222 5.47316667)
418,Samaca,La Chorrera,-73.54602778,5.47277778,Caldera / Horno,NA,Trituracion Y Coquizacion De Carbon,Horno,2,,11/25/2019 12:00:00 AM,Si,Pm-10; So2; Nox; Hct; Dioxinas; Furanos,Carbon,,,Emisiones,NA,NA,POINT (-73.54602778 5.47277778)
419,Samaca,La Chorrera,-73.53983333,5.47316667,Dispersa,NA,Trituracion Y Coquizacion De Carbon,Molienda,2,,11/25/2019 12:00:00 AM,Si,Pm-10,NA,,,Calidad Del Aire,NA,NA,POINT (-73.53983333 5.47316667)
420,Tunja,Runta,-73.37644444,5.51036111,Caldera / Horno,NA,Fabricacion De Productos A Base De Arcilla,Horno,4,11/27/2012 12:00:00 AM,11/27/2017 12:00:00 AM,Si,Mp; So2; Nox,Carbon,17,,Emisiones,NA,NA,POINT (-73.37644444 5.51036111)
421,Tunja,Runta,-73.37541667,5.51002778,Caldera / Horno,NA,Fabricacion De Productos A Base De Arcilla,Horno,4,11/27/2012 12:00:00 AM,11/27/2017 12:00:00 AM,Si,Mp; So2; Nox,Carbon,19,,Emisiones,NA,NA,POINT (-73.37541667 5.51002778)
422,Tunja,Runta,-73.37531944,5.51020833,Dispersa,NA,Fabricacion De Productos A Base De Arcilla,Molienda,4,11/27/2012 12:00:00 AM,11/27/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.37531944 5.51020833)
423,Tunja,Runta,-73.37588333,5.51013611,Dispersa,NA,Fabricacion De Productos A Base De Arcilla,Molienda,4,11/27/2012 12:00:00 AM,11/27/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.37588333 5.51013611)
424,Tunja,Runta,-73.37536111,5.5095,Dispersa,NA,Fabricacion De Productos A Base De Arcilla,Acopio,4,11/27/2012 12:00:00 AM,11/27/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-73.37536111 5.5095)
425,Combita,San Isidro,-73.29452778,5.64883333,Caldera / Horno,NA,Fabricacion De Productos A Base De Arcilla,Horno,3,06/16/2010 12:00:00 AM,06/16/2015 12:00:00 AM,No,Mp; So2; Nox,Carbon,20,2,Emisiones,NA,Se Encuentra En Proceso De Renovacion; Allegaron Documentacion Con 60 Dias De Antelacion Al Vencimiento Del Permiso,POINT (-73.29452778 5.64883333)
426,Combita,San Isidro,-73.29511111,5.64875,Caldera / Horno,NA,Fabricacion De Productos A Base De Arcilla,Horno,3,06/16/2010 12:00:00 AM,06/16/2015 12:00:00 AM,No,Mp; So2; Nox,Carbon,16,0.5,Emisiones,NA,Se Encuentra En Proceso De Renovacion; Allegaron Documentacion Con 60 Dias De Antelacion Al Vencimiento Del Permiso,POINT (-73.29511111 5.64875)
427,Combita,San Isidro,-73.29425,5.64847222,Dispersa,NA,Fabricacion De Productos A Base De Arcilla,Molienda,3,06/16/2010 12:00:00 AM,06/16/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Se Encuentra En Proceso De Renovacion; Allegaron Documentacion Con 60 Dias De Antelacion Al Vencimiento Del Permiso,POINT (-73.29425 5.64847222)
428,Combita,San Isidro,-73.29461111,5.64861111,Dispersa,NA,Fabricacion De Productos A Base De Arcilla,Molienda,3,06/16/2010 12:00:00 AM,06/16/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Se Encuentra En Proceso De Renovacion; Allegaron Documentacion Con 60 Dias De Antelacion Al Vencimiento Del Permiso,POINT (-73.29461111 5.64861111)
429,Samaca,Loma Redonda,-73.55402222,5.47208333,Caldera / Horno,NA,Produccion De Coque,Horno,2,,02/15/2016 12:00:00 AM,No,Mp; So2; Hct; Dioxinas; Furanos,Carbon,20,1.5,Emisiones,NA,Se Encuentra Con Solicitud De Renovacion,POINT (-73.55402222 5.47208333)
430,Samaca,Loma Redonda,-73.55284444,5.47234167,Caldera / Horno,NA,Produccion De Coque,Horno,2,,02/15/2016 12:00:00 AM,No,Mp; So2; Hct; Dioxinas; Furanos,Carbon,20,1.5,Emisiones,NA,Se Encuentra Con Solicitud De Renovacion,POINT (-73.55284444 5.47234167)
431,Samaca,Loma Redonda,-73.55377222,5.47228056,Dispersa,NA,Produccion De Coque,Horno,2,,02/15/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Se Encuentra Con Solicitud De Renovacion,POINT (-73.55377222 5.47228056)
432,Samaca,Loma Redonda,-73.55379444,5.47187222,Dispersa,NA,Produccion De Coque,Horno,2,,02/15/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Se Encuentra Con Solicitud De Renovacion,POINT (-73.55379444 5.47187222)
433,Samaca,La Chorrera,-73.55371667,5.47162222,De Area,NA,Produccion De Coque,Horno,2,,02/15/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Se Encuentra Con Solicitud De Renovacion,POINT (-73.55371667 5.47162222)
434,Samaca,La Chorrera,-73.54697222,5.46916667,Caldera / Horno,NA,Produccion De Coque,Horno,4,08/14/2008 12:00:00 AM,08/14/2013 12:00:00 AM,No,Mp; So2; Hct,Carbon,18,0.80000001,Emisiones,NA,Se Encuentra En Proceso De Renovacion; Allegaron Documentacion Con 60 Dias De Antelacion Al Vencimiento Del Permiso,POINT (-73.54697222 5.46916667)
435,Samaca,La Chorrera,-73.54676389,5.46905556,Dispersa,NA,Produccion De Coque,Molienda,4,08/14/2008 12:00:00 AM,08/14/2013 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Se Encuentra En Proceso De Renovacion; Allegaron Documentacion Con 60 Dias De Antelacion Al Vencimiento Del Permiso,POINT (-73.54676389 5.46905556)
436,Samaca,La Chorrera,-73.53386111,5.46883333,Caldera / Horno,NA,Produccion De Coque,Horno,1,04/01/2014 12:00:00 AM,04/12/2019 12:00:00 AM,Si,Mp; So2; Hct,Carbon,15.5,0.60000002,Emisiones,NA,NA,POINT (-73.53386111 5.46883333)
437,Samaca,Loma Redonda,-73.56869444,5.45317222,Caldera / Horno,NA,Produccion De Coque,Horno,2,,05/07/2019 12:00:00 AM,Si,Mp; So2; Hct,Carbon,18,2.79999995,Emisiones,NA,Planta Activa,POINT (-73.56869444 5.45317222)
438,Samaca,La Chorrera,-73.53637778,5.47285,Caldera / Horno,NA,Produccion De Coque,Horno,4,,06/21/2015 12:00:00 AM,No,Inactiva,Carbon,18,2.5,Emisiones,NA,En Proceso De Renovacion; Se Encuentra Inactiva,POINT (-73.53637778 5.47285)
439,Samaca,La Chorrera,-73.55011111,5.47111111,Caldera / Horno,NA,Produccion De Coque,Horno,4,,10/20/2014 12:00:00 AM,No,Inactiva,Carbon,13,0.80000001,Emisiones,NA,En Proceso De Renovacion; Se Encuentra Inactiva,POINT (-73.55011111 5.47111111)
440,Samaca,La Chorrera,-73.52688889,5.47577778,Caldera / Horno,NA,Produccion De Coque,Horno,3,01/28/2011 12:00:00 AM,05/06/2016 12:00:00 AM,No,Mp; So2; Hct; Dioxinas; Furanos,Carbon,27,2.5,Emisiones,NO,Con Solicitud De Renovacion Del Permiso De Emisiones,POINT (-73.52688889 5.47577778)
441,Samaca,La Chorrera,-73.52685278,5.47499167,Dispersa,NA,Produccion De Coque,Molienda,3,01/28/2011 12:00:00 AM,05/06/2016 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NO,Con Solicitud De Renovacion Del Permiso De Emisiones,POINT (-73.52685278 5.47499167)
442,Samaca,La Chorrera,-73.52588889,5.47615278,De Area,NA,Produccion De Coque,Acopio,3,01/28/2011 12:00:00 AM,05/06/2016 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NO,Con Solicitud De Renovacion Del Permiso De Emisiones,POINT (-73.52588889 5.47615278)
443,Nobsa,Chameza Mayor,-72.90203333,5.76517222,Secado,Filtro De Manga,Trituracion Y Produccion De Mezcla Asfaltica,Horno,4,,05/03/2021 12:00:00 AM,Si,Mp; So2; Nox,Fuel Oil,100,1.20000005,Emisiones,NO,NA,POINT (-72.90203333 5.76517222)
444,Nobsa,Chameza Mayor,-72.90196944,5.765175,Caldera / Horno,NA,Trituracion Y Produccion De Mezcla Asfaltica,Horno,4,,05/03/2021 12:00:00 AM,Si,Mp; So2; Nox,Acpm,8,0.60000002,Emisiones,NO,NA,POINT (-72.90196944 5.765175)
445,Nobsa,Corregimiento De Belencito,-72.90195556,5.76630833,Secado,NA,Trituracion Y Produccion De Mezcla Asfaltica,Horno,4,,05/03/2021 12:00:00 AM,Si,Mp; So2; Nox,Fuel Oil,22,0.60000002,Emisiones,NO,NA,POINT (-72.90195556 5.76630833)
446,Nobsa,Chameza Mayor,-72.90225,5.76586111,Dispersa,NA,Trituracion Y Produccion De Mezcla Asfaltica,Trituracion,4,,05/03/2021 12:00:00 AM,Si,Pm-10,NA,,,NA,NO,NA,POINT (-72.90225 5.76586111)
447,Nobsa,Chameza Mayor,-72.90216667,5.76602778,Dispersa,NA,Trituracion Y Produccion De Mezcla Asfaltica,Trituracion,4,,05/03/2021 12:00:00 AM,Si,Pm-10,NA,,,NA,NO,NA,POINT (-72.90216667 5.76602778)
448,Nobsa,Chameza Mayor,-72.90169722,5.76664444,De Area,NA,Trituracion Y Produccion De Mezcla Asfaltica,Acopio,4,,05/03/2021 12:00:00 AM,Si,Pm-10,NA,,,NA,NO,NA,POINT (-72.90169722 5.76664444)
449,Nobsa,Chameza Mayor,-72.90225,5.76551944,De Area,NA,Trituracion Y Produccion De Mezcla Asfaltica,Acopio,4,,05/03/2021 12:00:00 AM,Si,Pm-10,NA,,,NA,NO,NA,POINT (-72.90225 5.76551944)
450,Nobsa,Chameza Mayor,-72.90216944,5.76486667,De Area,NA,Trituracion Y Produccion De Mezcla Asfaltica,Acopio,4,,05/03/2021 12:00:00 AM,Si,Pm-10,NA,,,NA,NO,NA,POINT (-72.90216944 5.76486667)
451,Nobsa,Chameza Mayor,-72.90115278,5.76656944,De Area,NA,Trituracion Y Produccion De Mezcla Asfaltica,Acopio,4,,05/03/2021 12:00:00 AM,Si,Pm-10,NA,,,NA,NO,NA,POINT (-72.90115278 5.76656944)
452,Samaca,Pataguy,-73.50522222,5.47911111,Caldera / Horno,NA,Produccion De Coque,Horno,5,06/24/2009 12:00:00 AM,07/27/2014 12:00:00 AM,No,Mp; So2; Hct; Dioxinas; Furanos,Carbon,20,1,Emisiones,NA,Proyecto Con Solicitud De Renovacion,POINT (-73.50522222 5.47911111)
453,Samaca,Pataguy,-73.50511111,5.47961111,Caldera / Horno,NA,Produccion De Coque,Horno,5,06/24/2009 12:00:00 AM,07/27/2014 12:00:00 AM,No,Mp; So2; Hct; Dioxinas; Furanos,Carbon,15,0.80000001,Emisiones,NA,Proyecto Con Solicitud De Renovacion,POINT (-73.50511111 5.47961111)
454,Samaca,Pataguy,-73.50505556,5.47911111,Dispersa,NA,Produccion De Coque,Molienda,5,06/24/2009 12:00:00 AM,07/27/2014 12:00:00 AM,No,NA,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion,POINT (-73.50505556 5.47911111)
